epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
62,25457.6,1.49301,1.3366,1.46044,0.65732,0.58016,0.63608,0.33084,1.59215,1.32351,1.57741,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,25834.3,1.49331,1.33845,1.46137,0.65864,0.5826,0.6367,0.33083,1.59251,1.32265,1.57704,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,26216.8,1.49201,1.33156,1.45447,0.66031,0.58322,0.63729,0.33093,1.59343,1.32161,1.5768,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,26581.5,1.48743,1.32515,1.45498,0.66089,0.58381,0.63709,0.33099,1.59286,1.32124,1.57611,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,26968.6,1.48527,1.31227,1.44621,0.65937,0.58717,0.63743,0.33084,1.59315,1.31972,1.5757,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,27349,1.48233,1.30934,1.44266,0.65824,0.58754,0.63791,0.33055,1.59357,1.31915,1.57525,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,27726.7,1.47394,1.30323,1.44411,0.65825,0.59142,0.63858,0.33097,1.59383,1.31794,1.57495,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,28111.7,1.47008,1.29528,1.43649,0.66093,0.59283,0.63948,0.33103,1.59427,1.31699,1.57485,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,28479.1,1.4668,1.27909,1.43492,0.66159,0.59269,0.64,0.33135,1.59411,1.31609,1.57462,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,28871.4,1.46447,1.27609,1.43194,0.66358,0.59203,0.64031,0.33175,1.59494,1.31478,1.57457,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,29263.5,1.46271,1.28242,1.43296,0.66604,0.58962,0.64035,0.33178,1.59535,1.31296,1.57434,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,29643.3,1.45348,1.26023,1.42027,0.66811,0.58672,0.64074,0.33165,1.59594,1.31234,1.57406,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,30019.3,1.45429,1.2604,1.42164,0.66985,0.58797,0.64081,0.3316,1.59662,1.31068,1.57385,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,30396.4,1.44963,1.25085,1.41877,0.66946,0.58884,0.64085,0.33204,1.59694,1.30914,1.57334,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,30774.3,1.44154,1.23717,1.40965,0.66808,0.59202,0.64133,0.33226,1.59807,1.30838,1.57337,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,31155.9,1.44301,1.23914,1.41418,0.66745,0.5936,0.64155,0.33266,1.59895,1.3072,1.57348,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,31538.9,1.43917,1.23048,1.40967,0.66682,0.59329,0.64147,0.3324,1.59895,1.30672,1.57316,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,31914.7,1.43828,1.23332,1.4117,0.6672,0.59411,0.6423,0.33275,1.59962,1.30481,1.57314,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,32300.9,1.42983,1.21578,1.40503,0.66856,0.59265,0.6424,0.33267,1.60022,1.30312,1.5732,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,32692,1.42898,1.21988,1.40581,0.66952,0.59057,0.64205,0.33297,1.60024,1.30172,1.57292,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,33063.7,1.41698,1.20603,1.39526,0.66655,0.592,0.64201,0.33296,1.60095,1.3004,1.57287,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,33445.5,1.41939,1.20107,1.39496,0.67219,0.5888,0.64254,0.33279,1.60172,1.29844,1.57272,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,33833.7,1.41487,1.1932,1.39148,0.67198,0.58817,0.64229,0.33272,1.60243,1.29803,1.57279,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
