epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
83,26757.9,1.42836,1.31806,1.38948,0.6617,0.57948,0.638,0.33333,1.59708,1.39212,1.56484,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,27094.2,1.42345,1.31387,1.38473,0.65899,0.57998,0.63805,0.33349,1.59777,1.39193,1.56506,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,27424.3,1.41818,1.30685,1.3789,0.66045,0.58101,0.63961,0.33336,1.59819,1.39148,1.56492,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,27749.3,1.41345,1.29909,1.37682,0.6628,0.5827,0.63963,0.33331,1.59942,1.39095,1.56501,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,28071.9,1.40697,1.29232,1.36933,0.66447,0.5812,0.64008,0.33331,1.5999,1.39091,1.56436,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,28388.1,1.41075,1.28458,1.36923,0.65705,0.58406,0.63962,0.33284,1.60108,1.38992,1.56412,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,28708.6,1.40059,1.27807,1.36803,0.65687,0.58526,0.6393,0.33341,1.60201,1.38995,1.56371,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,29032.7,1.39751,1.27044,1.35982,0.65802,0.5844,0.63913,0.33286,1.60324,1.389,1.56354,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,29350.7,1.39219,1.25894,1.35758,0.65698,0.58529,0.63935,0.33317,1.60368,1.38847,1.56312,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,29671.6,1.39146,1.26058,1.35474,0.65694,0.58501,0.63919,0.33328,1.60471,1.38806,1.56318,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,30005.4,1.38263,1.2488,1.34907,0.65694,0.58719,0.6392,0.33305,1.60549,1.38662,1.56291,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,30338.6,1.38088,1.24728,1.3436,0.65847,0.58546,0.63951,0.33284,1.60694,1.38587,1.56286,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,30658.9,1.36841,1.23469,1.3423,0.66084,0.58551,0.63958,0.33235,1.60819,1.3863,1.56297,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,30979,1.3741,1.23256,1.34261,0.66091,0.58541,0.63984,0.33246,1.60975,1.38639,1.56323,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,31299.1,1.3617,1.21555,1.33178,0.65803,0.58641,0.63904,0.3325,1.6114,1.38577,1.56382,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,31621.4,1.35691,1.21574,1.3296,0.65799,0.58676,0.63913,0.33258,1.61301,1.38631,1.56455,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
