epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
107,34746.1,1.31911,1.15476,1.29378,0.65586,0.58168,0.62706,0.32671,1.6282,1.41605,1.56482,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,35065.6,1.31128,1.15415,1.287,0.651,0.58461,0.62604,0.32644,1.62941,1.41749,1.56513,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,35388,1.3113,1.14488,1.28708,0.65289,0.58352,0.62499,0.32601,1.63129,1.41789,1.56573,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,35710.7,1.29801,1.13195,1.28191,0.65318,0.58577,0.62554,0.32577,1.63268,1.41874,1.56611,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,36025.1,1.30126,1.13433,1.28362,0.65065,0.58588,0.62478,0.32529,1.63447,1.42001,1.5667,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,36349,1.29429,1.12747,1.2791,0.65282,0.58229,0.62431,0.32457,1.63683,1.42079,1.56822,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,36671.9,1.29115,1.11634,1.27603,0.65701,0.58203,0.62472,0.32417,1.63943,1.42268,1.56955,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,36993.2,1.27963,1.11192,1.26781,0.66319,0.57967,0.62451,0.32414,1.64166,1.42426,1.57076,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,37315.9,1.28009,1.10849,1.26623,0.66872,0.57634,0.62458,0.3238,1.644,1.4261,1.57149,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,37632.5,1.27391,1.09804,1.26365,0.66846,0.57771,0.6239,0.32362,1.64581,1.42791,1.57265,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,37955.2,1.27189,1.09651,1.26203,0.66579,0.57972,0.62366,0.32317,1.64793,1.42954,1.57409,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,38278.5,1.26312,1.08527,1.25449,0.66909,0.57693,0.62318,0.32235,1.6509,1.43096,1.57574,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,38598.2,1.25914,1.07626,1.25144,0.66115,0.5803,0.62283,0.32227,1.65288,1.43226,1.57671,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,38921.1,1.2546,1.06806,1.24616,0.65783,0.58125,0.62187,0.3211,1.65486,1.43353,1.57726,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,39243.2,1.24499,1.067,1.23894,0.66229,0.58037,0.62232,0.3212,1.65685,1.43551,1.57865,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,39566.1,1.24448,1.0681,1.24232,0.66552,0.57787,0.62106,0.32064,1.65904,1.43807,1.57948,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,39885.8,1.23288,1.05211,1.23495,0.66837,0.57558,0.62058,0.32033,1.66141,1.4394,1.58093,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,40209.1,1.23128,1.0456,1.22694,0.67365,0.57375,0.62001,0.31924,1.66347,1.44185,1.58176,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,40533.2,1.22313,1.03737,1.22368,0.67177,0.57142,0.61816,0.31847,1.66554,1.44498,1.58267,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,40857.6,1.2141,1.03428,1.22268,0.66975,0.5708,0.61808,0.31812,1.66763,1.44732,1.58388,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
