epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
42,18750.8,1.56115,1.6193,1.69182,0.64484,0.56779,0.62788,0.32771,1.58275,1.41526,1.73986,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,19202.9,1.55887,1.60992,1.68806,0.64218,0.56797,0.62946,0.32734,1.58296,1.41224,1.73854,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,19646,1.55204,1.59607,1.67999,0.64903,0.56156,0.63029,0.32792,1.58336,1.40791,1.73632,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,20075.1,1.5521,1.59253,1.68151,0.64523,0.57077,0.63133,0.3285,1.58327,1.40456,1.73482,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,20522.5,1.5472,1.58403,1.68116,0.64456,0.57613,0.63321,0.32855,1.5828,1.40238,1.73418,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,20961.7,1.54993,1.57585,1.67673,0.64051,0.58135,0.63394,0.3287,1.58375,1.39989,1.73387,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,21399.4,1.53898,1.56826,1.67127,0.64573,0.57747,0.63292,0.32887,1.58446,1.39776,1.73323,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,21844.5,1.53519,1.55241,1.66123,0.65303,0.5673,0.6325,0.32913,1.58521,1.39507,1.73193,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,22274,1.53736,1.54886,1.65968,0.66185,0.56128,0.63296,0.32953,1.58482,1.39355,1.73017,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,22711.9,1.53487,1.54506,1.66266,0.63974,0.57994,0.63365,0.32946,1.58602,1.39108,1.73006,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,23147,1.52837,1.53181,1.6548,0.65976,0.56565,0.63443,0.33013,1.58623,1.38934,1.72952,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,23576.7,1.52087,1.52334,1.6457,0.65673,0.56913,0.63427,0.33089,1.58589,1.38854,1.72879,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,24010.2,1.51715,1.5143,1.63933,0.65871,0.56617,0.63348,0.33062,1.58545,1.38679,1.72737,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,24437.3,1.51585,1.51446,1.64208,0.65618,0.57023,0.6345,0.33106,1.58617,1.38629,1.72706,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,24883.1,1.5179,1.51324,1.63663,0.65674,0.57213,0.63545,0.33104,1.58642,1.3855,1.72659,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
